Mass,Radius,Density,Temperature,Pressure,Luminosity,Energy Rate,Opacity,del_ad,del_actual,Shell Nature
6.784040239023387e+27,263253317.5065239,88.23267812149892,17108385.05880494,2.041684417453547e+17,3.704624649284062e+29,54.57153955270216,1.0193955961433958,0.4,0.4,Convective
6.939386382806721e+27,265290703.95062146,88.23236901629335,17108345.05962543,2.041672483829869e+17,3.789398425616088e+29,54.570122133512,1.0193983849569168,0.4,0.4,Convective
7.098289761443988e+27,267348441.5761471,88.23205375697752,17108304.264115218,2.0416603126526752e+17,3.876111186316624e+29,54.568676545494476,1.0194012293090575,0.4,0.4,Convective
7.260831831220359e+27,269426128.35851246,88.23173235856687,17108262.67421502,2.0416479045034275e+17,3.964807242768896e+29,54.56720286039589,1.0194041290656295,0.4,0.4,Convective
7.427095913669574e+27,271523336.7177084,88.23140484765429,17108220.29336301,2.0416352604105034e+17,4.055531917874192e+29,54.56570120307177,1.0194070839880718,0.4,0.4,Convective
7.597167238285425e+27,273639613.7803949,88.23107126310366,17108177.12658451,2.041622381875957e+17,4.1483315691312155e+29,54.56417175465401,1.0194100937271957,0.4,0.4,Convective
7.771132986211858e+27,275774481.7931719,88.23073165673729,17108133.1805809,2.041609270902043e+17,4.2432536122444305e+29,54.562614755689225,1.019413157816986,0.4,0.4,Convective
7.949082334933542e+27,277927438.7040062,88.23038609400973,17108088.463816676,2.0415959300172096e+17,4.340346545273482e+29,54.56103050921225,1.0194162756685234,0.4,0.4,Convective
8.131106503989232e+27,280097958.9302192,88.23003465465928,17108042.9866037,2.0415823623012304e+17,4.4396599733360234e+29,54.55941938371557,1.0194194465641149,0.4,0.4,Convective
8.317298801732464e+27,282285494.3329981,88.22967743332683,17107996.76118117,2.041568571409074e+17,4.54124463387755e+29,54.55778181596969,1.0194226696517137,0.4,0.4,Convective
8.507754673163049e+27,284489475.42001903,88.22931454013049,17107949.801789887,2.041554561593065e+17,4.645152422521278e+29,54.55611831363626,1.0194259439397313,0.4,0.4,Convective
8.702571748853151e+27,286709312.7995334,88.22894610118212,17107902.12473901,2.0415403377228032e+17,4.751436419511307e+29,54.554429457617104,1.0194292682923844,0.4,0.4,Convective
8.901849894994754e+27,288944398.9111908,88.22857225903039,17107853.748463266,2.0415259053022413e+17,4.860150916764013e+29,54.55271590406279,1.0194326414257067,0.4,0.4,Convective
9.105691264592022e+27,291194110.0608489,88.22819317301217,17107804.693568327,2.041511270483224e+17,4.971351445540835e+29,54.550978385959695,1.0194360619043685,0.4,0.4,Convective
9.314200349827062e+27,293457808.78884315,88.2278090194918,17107754.982861668,2.0414964400747008e+17,5.085094804758414e+29,54.549217714204566,1.0194395281395359,0.4,0.4,Convective
9.52748403562369e+27,295734846.6034535,88.22741999196465,17107704.641365904,2.041481421546701e+17,5.2014390899499566e+29,54.54743477805533,1.019443038387919,0.4,0.4,Convective
9.745651654438474e+27,298024567.113834,88.22702630099874,17107653.69631109,2.0414662230280474e+17,5.320443722894282e+29,54.545630544837024,1.019446590752322,0.4,0.4,Convective
9.968815042306466e+27,300326309.5992915,88.22662817398349,17107602.17710217,2.0414508532966374e+17,5.4421694819280715e+29,54.543806058768325,1.0194501831838902,0.4,0.4,Convective
1.019708859616957e+28,302639413.0546315,88.22622585465187,17107550.11525704,2.041435321760967e+17,5.5666785329571776e+29,54.54196243874568,1.019453813486435,0.4,0.4,Convective
1.0430589332518384e+28,304963220.7543367,88.22581960233661,17107497.54431024,2.0414196384313962e+17,5.6940344611845005e+29,54.54010087491185,1.0194574793231392,0.4,0.4,Convective
1.0669436947376894e+28,307297085.3815447,88.22540969091676,17107444.499676615,2.041403813879466e+17,5.824302303571203e+29,54.538222623807336,1.019461178226056,0.4,0.4,Convective
1.0913753877659876e+28,309640374.7712339,88.22499640740534,17107391.018468518,2.041387859183352e+17,5.957548582048369e+29,54.53632900187665,1.019464907608855,0.4,0.4,Convective
1.1163665363936608e+28,311992478.3207228,88.22458005012183,17107337.139259327,2.041371785857308e+17,6.0938413374983506e+29,54.53442137707937,1.0194686647832953,0.4,0.4,Convective
1.141929951463038e+28,314352814.1244515,88.22416092638713,17107282.90178521,2.0413556057626723e+17,6.233250164522845e+29,54.53250115831189,1.0194724469800294,0.4,0.4,Convective
1.1680787371689546e+28,316720836.8942266,88.22373934967017,17107228.346575994,2.0413393309977206e+17,6.375846247018292e+29,54.530569782327504,1.0194762513743252,0.4,0.4,Convective
1.1948262977760967e+28,319096046.7304923,88.22331563610761,17107173.51450488,2.041322973763313e+17,6.521702394576564e+29,54.52862869778333,1.019480075117464,0.4,0.4,Convective
1.2221863444902585e+28,321477998.8149462,88.22289010030703,17107118.44624561,2.0413065462009098e+17,6.670893079732257e+29,54.52667934601832,1.019483915374587,0.4,0.4,Convective
1.2501729024869446e+28,323866314.099803,88.22246305033512,17107063.181624148,2.0412900601991222e+17,6.82349447607665e+29,54.5247231381023,1.0194877693699016,0.4,0.4,Convective
1.2788003181008287e+28,326260691.07433057,88.2220347817793,17107007.75885055,2.041273527164511e+17,6.979584497258967e+29,54.52276142765069,1.019491634440233,0.4,0.4,Convective
1.3080832661799312e+28,328660918.6949618,88.22160557075807,17106952.21361494,2.0412569577518314e+17,7.139242836897584e+29,54.520795478838636,1.019495508098067,0.4,0.4,Convective
1.3380367576082025e+28,331066890.57125896,88.22117566574218,17106896.57802965,2.041240361548373e+17,7.302551009422991e+29,54.51882642897806,1.0194993881053163,0.4,0.4,Convective
1.368676147000266e+28,333478620.50637203,88.22074527803039,17106840.879397426,2.0412237467064045e+17,7.469592391874798e+29,54.5168552449516,1.0195032725592081,0.4,0.4,Convective
1.4000171405724577e+28,335896259.4973967,88.22031457070821,17106785.13878338,2.0412071195170586e+17,7.640452266677319e+29,54.51488267271229,1.019507159991874,0.4,0.4,Convective
1.4320758041940948e+28,338320114.30815506,88.21988364589544,17106729.3693658,2.041190483918219e+17,7.815217865417255e+29,54.51290917897403,1.019511049485356,0.4,0.4,Convective
1.4648685716230623e+28,340750667.73448753,88.21945253006905,17106673.574537963,2.0411738409281187e+17,7.993978413647992e+29,54.51093488410567,1.0195149408039768,0.4,0.4,Convective
1.4984122529299828e+28,343188600.69014007,88.21902115722172,17106617.74573013,2.0411571879954406e+17,8.176825176746175e+29,54.50895948514223,1.019518834546224,0.4,0.4,Convective
1.532724043115337e+28,345634816.24978006,88.21858934959003,17106561.859917287,2.0411405182556435e+17,8.363851506846858e+29,54.50698216770286,1.0195227323185656,0.4,0.4,Convective
1.5678215309239191e+28,348090465.79458374,88.21815679565698,17106505.876774438,2.0411238196821194e+17,8.555152890883821e+29,54.50500150545673,1.019526636933833,0.4,0.4,Convective
1.6037227078610216e+28,350556977.4152404,88.21772302509997,17106449.7354369,2.0411070741194947e+17,8.750826999761859e+29,54.50301534565135,1.0195305526371583,0.4,0.4,Convective
1.6404459774151893e+28,353036086.73715913,88.21728738031865,17106393.350818474,2.04109025618499e+17,8.950973738690373e+29,54.50102067902647,1.0195344853627537,0.4,0.4,Convective
1.6780101644921678e+28,355529870.3430813,88.21684898413858,17106336.609435,2.0410733320222106e+17,9.15569529870667e+29,54.49901349227464,1.0195384430251853,0.4,0.4,Convective
1.7164345250647573e+28,358040781.9792886,88.2164067032391,17106279.36467525,2.041056257890003e+17,9.365096209417902e+29,54.49698860099781,1.019542435849206,0.4,0.4,Convective
1.7557387560437546e+28,360571691.7431598,88.21595910680782,17106221.431454565,2.0410389785671437e+17,9.579283392993422e+29,54.494939460889626,1.0195464767426252,0.4,0.4,Convective
1.7959430053749333e+28,363125928.46192664,88.21550441986749,17106162.580179755,2.0410214255515082e+17,9.798366219438089e+29,54.49285795462663,1.019550581717249,0.4,0.4,Convective
1.8370678823670852e+28,365707325.48517984,88.21504047066219,17106102.52994599,2.0410035150300742e+17,1.002245656317773e+30,54.490734151685224,1.0195547703633796,0.4,0.4,Convective
1.8791344682567835e+28,368320270.1270125,88.21456463142279,17106040.940877907,2.0409851455935578e+17,1.0251668860991477e+30,54.488556038004816,1.019559066384023,0.4,0.4,Convective
1.9221643270148235e+28,370969757.0075486,88.21407375175944,17105977.405517604,2.0409661956666592e+17,1.0486120171322088e+30,54.486309212084024,1.0195634981956032,0.4,0.4,Convective
1.966179516400365e+28,373661445.55818975,88.21356408384636,17105911.439151954,2.0409465206217974e+17,1.0725930235001223e+30,54.483976543754686,1.0195680996026766,0.4,0.4,Convective
2.0112025992679655e+28,376401721.97000104,88.21303119847731,17105842.468960006,2.0409259495407827e+17,1.097122153742227e+30,54.48153779146427,1.0195729105549973,0.4,0.4,Convective
2.0572566551336886e+28,379197765.88047415,88.21246989096902,17105769.82184877,2.0409042815850947e+17,1.1222119372198794e+30,54.478969173492686,1.0195779779961174,0.4,0.4,Convective
2.1043652920060638e+28,382057622.1102538,88.21187407578361,17105692.710831493,2.0408812819312694e+17,1.1478751906344563e+30,54.476242888033234,1.0195833568137334,0.4,0.4,Convective
2.152552658487813e+28,384989984.75777155,88.21123686418254,17105610.245078668,2.040856684770133e+17,1.1741250228633447e+30,54.473327470752686,1.0195891091393485,0.4,0.4,Convective
2.201843456154836e+28,387967869.3524791,88.21057506558942,17105524.598544225,2.0408311388130483e+17,1.2009746181765275e+30,54.47029981639332,1.0195950833828247,0.4,0.4,Convective
2.252262952218672e+28,390968578.1160281,88.20990340890565,17105437.676042654,2.0408052124609606e+17,1.2284375054462367e+30,54.46722728482627,1.019601146717493,0.4,0.4,Convective
2.303836992478729e+28,393991929.77254754,88.20922179458645,17105349.464675285,2.0407789018764714e+17,1.2565276686219426e+30,54.464109430337196,1.0196073000471844,0.4,0.4,Convective
2.356592014571377e+28,397037769.2745643,88.2085301200021,17105259.95114367,2.0407522031032346e+17,1.2852594097305614e+30,54.460945793372716,1.0196135443037408,0.4,0.4,Convective
2.4105550615221367e+28,400105970.89795154,88.20782827902576,17105169.12169632,2.0407251120500694e+17,1.3146473560896127e+30,54.457735898668645,1.019619880450729,0.4,0.4,Convective
2.4657537956084937e+28,403196441.28315073,88.20711616159075,17105076.962071396,2.0406976244738736e+17,1.344706467683015e+30,54.45447925323674,1.0196263094874358,0.4,0.4,Convective
2.522216512539869e+28,406309122.368746,88.20639365321547,17104983.457435343,2.0406697359613104e+17,1.3754520447027002e+30,54.45117534420707,1.019632832453162,0.4,0.4,Convective
2.5799721559624857e+28,409443994.1537158,88.20566063449658,17104888.59231733,2.0406414419092592e+17,1.406899735259849e+30,54.447823636528156,1.0196394504317903,0.4,0.4,Convective
2.6390503322963847e+28,412601077.21351534,88.20491698056956,17104792.350539535,2.0406127375040147e+17,1.4390655432692456e+30,54.44442357051605,1.019646164556655,0.4,0.4,Convective
2.699481325912003e+28,415780434.8825264,88.204162560537,17104694.715143222,2.040583617699241e+17,1.4719658365102776e+30,54.44097455926246,1.019652976015708,0.4,0.4,Convective
2.7612961146544587e+28,418982175.00117594,88.20339723686497,17104595.668310754,2.0405540771926995e+17,1.5056173548684606e+30,54.437475985895446,1.0196598860569563,0.4,0.4,Convective
2.8245263857233374e+28,422206451.10988295,88.20262086474854,17104495.19128354,2.0405241104017808e+17,1.5400372187611052e+30,54.43392720070328,1.0196668959941917,0.4,0.4,Convective
2.889204551915872e+28,425453462.953821,88.20183329144714,17104393.264276206,2.0404937114378915e+17,1.5752429377507344e+30,54.43032751812325,1.0196740072129893,0.4,0.4,Convective
2.955363768242419e+28,428723456.14206547,88.20103435559282,17104289.866387162,2.040462874079775e+17,1.611252419350321e+30,54.42667621360866,1.0196812211769444,0.4,0.4,Convective
3.0230379489220336e+28,432016720.78161263,88.20022388647256,17104184.97550589,2.040431591745857e+17,1.648083978023738e+30,54.42297252037936,1.019688539434154,0.4,0.4,Convective
3.0922617847676022e+28,435333588.8809723,88.19940170328911,17104078.56821744,2.0403998574657523e+17,1.6857563443856067e+30,54.419215626080025,1.0196959636238765,0.4,0.4,Convective
3.163070760968714e+28,438674430.2889414,88.19856761440393,17103970.619704656,2.0403676638510877e+17,1.724288674603928e+30,54.415404669356796,1.0197034954833712,0.4,0.4,Convective
3.2355011752819756e+28,442039646.90169096,88.19772141656757,17103861.10364875,2.040335003065846e+17,1.7637005600095773e+30,54.41153873638194,1.0197111368548337,0.4,0.4,Convective
3.309590156637876e+28,445429664.83481044,88.19686289414406,17103749.992129117,2.0403018667964768e+17,1.8040120369162867e+30,54.407616857354256,1.0197188896923954,0.4,0.4,Convective
3.3853756841734817e+28,448844924.2161628,88.19599181833651,17103637.255523372,2.040268246222067e+17,1.8452435966546693e+30,54.403638003008,1.0197267560691101,0.4,0.4,Convective
3.462896606701194e+28,452285866.2098237,88.19510794642358,17103522.862408753,2.0402341319849277e+17,1.8874161958241802e+30,54.39960108117705,1.0197347381838406,0.4,0.4,Convective
3.54219266262333e+28,455752916.8303845,88.19421102101752,17103406.779466342,2.0401995141620202e+17,1.9305512667664596e+30,54.39550493346006,1.0197428383679503,0.4,0.4,Convective
3.62330450030246e+28,459246467.0499977,88.19330076935653,17103288.971389744,2.040164382237707e+17,1.974670728263378e+30,54.39134833204675,1.0197510590916896,0.4,0.4,Convective
3.70627369889846e+28,462766848.6371019,88.19237690264644,17103169.400800183,2.0401287250784214e+17,2.0197969964633997e+30,54.38712997677404,1.0197594029701276,0.4,0.4,Convective
3.791142789682679e+28,466314305.0949506,88.19143911546966,17103048.028170243,2.0400925309099187e+17,2.065952996039328e+30,54.38284849249189,1.0197678727684927,0.4,0.4,Convective
3.877955277840059e+28,469888956.9892266,88.19048708528098,17102924.811758935,2.0400557872979008e+17,2.113162171580395e+30,54.37850242683176,1.019776471406711,0.4,0.4,Convective
3.966755664770492e+28,473490760.8662237,88.18952047201458,17102799.707561072,2.0400184811329187e+17,2.161448499221579e+30,54.37409024848306,1.0197852019629607,0.4,0.4,Convective
4.057589470900966e+28,477119460.8653653,88.18853891782857,17102672.66927452,2.039980598620599e+17,2.2108364985127964e+30,54.36961034610428,1.0197940676759663,0.4,0.4,Convective
4.150503259020137e+28,480775574.3183288,88.18754164118657,17102543.59581696,2.0399421096220614e+17,2.2613512456123795e+30,54.36505917766797,1.0198030756063519,0.4,0.4,Convective
4.24554465814692e+28,484470185.7330983,88.18652375201107,17102411.854897313,2.0399028255014678e+17,2.313018391807553e+30,54.36041447308,1.0198122698740786,0.4,0.4,Convective
4.34276238794594e+28,488206043.34142226,88.1854838343367,17102277.26342422,2.0398626916547738e+17,2.3658641522334499e+30,54.35566980940434,1.0198216632642905,0.4,0.4,Convective
4.442206283702087e+28,491982568.8757509,88.18442180689463,17102139.810877375,2.0398217049694787e+17,2.4199153312676456e+30,54.35082485067325,1.019831256523811,0.4,0.4,Convective
4.543927321866626e+28,495799133.9480265,88.18333762159621,17101999.491025496,2.039779863613581e+17,2.475199340212992e+30,54.345879413007246,1.0198410501005848,0.4,0.4,Convective
4.647977646188601e+28,499655059.5148031,88.18223126603934,17101856.30224997,2.039737167132158e+17,2.5317442109953507e+30,54.3408334759374,1.0198510441210842,0.4,0.4,Convective
4.75441059444463e+28,503549615.51742655,88.1811027660709,17101710.24787563,2.0396936165460822e+17,2.589578610173949e+30,54.3356871939661,1.0198612383672023,0.4,0.4,Convective
4.863280725780397e+28,507482020.7207145,88.1799521883912,17101561.336506993,2.0396492144523533e+17,2.648731853271823e+30,54.330440908307196,1.0198716322527748,0.4,0.4,Convective
4.9746438486788e+28,511451442.7757854,88.1787796431851,17101409.582367796,2.0396039651254294e+17,2.709233919434798e+30,54.32509515872385,1.019882224799863,0.4,0.4,Convective
5.088557049567918e+28,515456998.53493124,88.17758528675989,17101255.00564141,2.0395578746188102e+17,2.771115466426524e+30,54.31965069538498,1.0198930146149605,0.4,0.4,Convective
5.2050787220847015e+28,519497754.64903474,88.17636932416742,17101097.632809114,2.039510950865985e+17,2.8344078459686905e+30,54.314108490626396,1.0199039998653685,0.4,0.4,Convective
5.324268597008149e+28,523572728.48064697,88.17513201178315,17100937.496982753,2.0394632037797027e+17,2.899143119434461e+30,54.30846975049896,1.0199151782559341,0.4,0.4,Convective
5.446187772878336e+28,527680889.3688473,88.17387365981051,17100774.63822764,2.03941464534834e+17,2.965354073904691e+30,54.30273592595656,1.0199265470064793,0.4,0.4,Convective
5.570898747316585e+28,531821160.28510153,88.17259463467343,17100609.10387098,2.0393652897279347e+17,3.033074238596004e+30,54.29690872351557,1.0199381028302343,0.4,0.4,Convective
5.698465449062437e+28,535992419.9227296,88.17129536125421,17100440.94879017,2.039315153328236e+17,3.102337901670151e+30,54.29099011519142,1.0199498419136672,0.4,0.4,Convective
5.828953270744616e+28,540193505.266284,88.16997632492696,17100270.235674676,2.0392642548908467e+17,3.173180127435032e+30,54.28498234748445,1.0199617598981554,0.4,0.4,Convective
5.962429102402435e+28,544423214.6910338,88.16863807332956,17100097.035253964,2.0392126155572618e+17,3.245636773947504e+30,54.2788879491611,1.0199738518640173,0.4,0.4,Convective
6.0989613657743105e+28,548680311.6469759,88.1672812178082,17099921.42648313,2.0391602589242666e+17,3.319744511028383e+30,54.272709737527165,1.0199861123175038,0.4,0.4,Convective
6.23862004937217e+28,552963528.9863994,88.16590643445971,17099743.496676404,2.0391072110838013e+17,3.395540838701382e+30,54.26645082285681,1.0199985351814118,0.4,0.4,Convective
6.3814767443582355e+28,557271573.9988405,88.16451446468562,17099563.341577575,2.0390535006439843e+17,3.4730641060666564e+30,54.260114610592495,1.020011113790102,0.4,0.4,Convective
6.527604681244139e+28,561603134.2226168,88.16310611516043,17099381.06535456,2.0389991587275306e+17,3.552353530621743e+30,54.25370480086684,1.0200238408898077,0.4,0.4,Convective
6.6770787674296395e+28,565956884.1076936,88.16168225710278,17099196.780503947,2.0389442189432864e+17,3.633449218041439e+30,54.24722538485521,1.020036708645233,0.4,0.4,Convective
6.829975625601443e+28,570331492.6107886,88.16024382472393,17099010.607649125,2.0388887173260294e+17,3.716392182430177e+30,54.24068063738649,1.0200497086535565,0.4,0.4,Convective
6.986373633011327e+28,574725631.8100948,88.15879181271058,17098822.67521364,2.0388326922390394e+17,3.801224367060023e+30,54.234075105169836,1.0200628319671752,0.4,0.4,Convective
7.1463529616531784e+28,579137986.6340034,88.15732727258137,17098633.118948963,2.0387761842332365e+17,3.8879886656079335e+30,54.2274135899152,1.0200760691265789,0.4,0.4,Convective
7.309995619360534e+28,583567265.8057661,88.15585130773447,17098442.081293233,2.038719235855877e+17,3.976728943907321e+30,54.22070112552708,1.0200894102050568,0.4,0.4,Convective
7.4773854918452245e+28,588012214.1140649,88.15436506698227,17098249.710534398,2.0386618914009174e+17,4.067490062228769e+30,54.21394294845226,1.0201028448670344,0.4,0.4,Convective
7.64860838569805e+28,592471626.128098,88.15286973634139,17098056.15974815,2.0386041965921603e+17,4.160317898105328e+30,54.207144460143624,1.0201163624421634,0.4,0.4,Convective
7.823752072375024e+28,596944361.4851291,88.15136652881978,17097861.585477017,2.038546198189201e+17,4.2552593697196104e+30,54.20031118047433,1.0201299520174656,0.4,0.4,Convective
8.002906333189858e+28,601429361.8883007,88.14985667190915,17097666.146113202,2.0384879435049622e+17,4.352362459868841e+30,54.19344869079886,1.0201436025501898,0.4,0.4,Convective
8.186163005337736e+28,605925669.9632694,88.14834139245662,17097469.999942865,2.0384294798222493e+17,4.451676240526842e+30,54.1865625651881,1.0201573030043043,0.4,0.4,Convective
8.373616028972002e+28,610432450.1335416,88.14682189854969,17097273.30280479,2.038370853695236e+17,4.553250898020616e+30,54.17965828820457,1.02017104251393,0.4,0.4,Convective
8.565361495359503e+28,614949011.6867046,88.14529935800519,17097076.20531051,2.0383121101201222e+17,4.6571377588420034e+30,54.17274115737134,1.0201848105774116,0.4,0.4,Convective
8.76149769613864e+28,619474834.2167901,88.14377487300439,17096878.84956679,2.0382532915573283e+17,4.763389316114549e+30,54.165816168284394,1.0201985972861582,0.4,0.4,Convective
8.962125173704741e+28,624009595.6420268,88.14224945036261,17096681.365334515,2.0381944367855283e+17,4.8720592567367446e+30,54.15888788006919,1.0202123935928502,0.4,0.4,Convective
9.167346772749825e+28,628553203.012283,88.14072396686232,17096483.865550146,2.038135579565527e+17,4.983202489224799e+30,54.1519602586183,1.0202261916241993,0.4,0.4,Convective
9.377267692982576e+28,633105826.3365079,88.13919912901211,17096286.441127606,2.0380767470894387e+17,5.096875172278246e+30,54.14503649474747,1.0202399850439656,0.4,0.4,Convective
9.591995543054868e+28,637667935.6776441,88.13767542652153,17096089.154948793,2.038017958187816e+17,5.213134744092766e+30,54.138118794085635,1.0202537694726888,0.4,0.4,Convective
9.811640395723815e+28,642240341.7808833,88.13615307869969,17095892.034940638,2.0379592212642384e+17,5.332039952447002e+30,54.13120813514121,1.0202675429712373,0.4,0.4,Convective
1.0036314844276893e+29,646824240.5207084,88.13463197289644,17095695.066124883,2.037900531923428e+17,5.453650885590262e+30,54.12430399159754,1.020281306596137,0.4,0.4,Convective
1.0266134060248828e+29,651421261.4731438,88.13311159400521,17095498.181514014,2.0378418702551235e+17,5.578029003959788e+30,54.117404014433134,1.0202950650355516,0.4,0.4,Convective
1.0501215852460095e+29,656033520.9420385,88.13159094393627,17095301.25171261,2.0377831977317162e+17,5.70523717275795e+30,54.110503668987306,1.0203088273357102,0.4,0.4,Convective
1.0741680727407673e+29,660663679.7921298,88.13006844984793,17095104.07306753,2.0377244536729533e+17,5.83533969542141e+30,54.10359582153995,1.0203226077287715,0.4,0.4,Convective
1.0987651951038765e+29,665315006.4671541,88.12854185978767,17094906.354193226,2.0376655512258566e+17,5.968402348015694e+30,54.09667026938098,1.020336426574247,0.4,0.4,Convective
1.123925561193828e+29,669991445.598519,88.12700812424706,17094707.700678997,2.03760637280226e+17,6.104492414590052e+30,54.08971320769988,1.0203503114274972,0.4,0.4,Convective
1.1496620685964014e+29,674697692.639171,88.12546326196805,17094507.597764112,2.03754676491005e+17,6.243678723530702e+30,54.08270662589223,1.02036429825029,0.4,0.4,Convective
1.1759879102361904e+29,679439274.9882734,88.12390220815793,17094305.39074298,2.0374865323072058e+17,6.386031684951487e+30,54.0756276251043,1.0203784327800418,0.4,0.4,Convective
1.2029165811394425e+29,684222640.1053734,88.12231864306621,17094100.262836903,2.0374254314000058e+17,6.531623329162932e+30,54.06844764796014,1.0203927720762151,0.4,0.4,Convective
1.2304618853518398e+29,689055251.1480483,88.12070479865584,17093891.210240267,2.037363162798253e+17,6.68052734626458e+30,54.061131610487664,1.0204073862643017,0.4,0.4,Convective
1.2586379430146943e+29,693945690.7045352,88.11905124085327,17093677.014017493,2.0372993629309517e+17,6.832819126906531e+30,54.05363692521713,1.0204223605001037,0.4,0.4,Convective
1.2874591976030763e+29,698903773.2328696,88.11734662459,17093456.208492238,2.0372335946154826e+17,6.988575804268685e+30,54.04591240331374,1.0204377971794265,0.4,0.4,Convective
1.3169404233298399e+29,703940666.8607334,88.11557741854632,17093227.045731977,2.0371653364618685e+17,7.147876297310997e+30,54.037897022396805,1.0204538184210765,0.4,0.4,Convective
1.3470967327190266e+29,709069025.2454779,88.11372759617457,17092987.45568864,2.0370939709810643e+17,7.310801355347946e+30,54.029518545389415,1.0204705688539746,0.4,0.4,Convective
1.3779435843528594e+29,714303130.2421722,88.11177828921015,17092735.001509294,2.0370187712522768e+17,7.477433604007253e+30,54.0206919743364,1.0204882187426394,0.4,0.4,Convective
1.4094967907959707e+29,719659046.178759,88.10970739947028,17092466.829479266,2.0369388859889296e+17,7.647857592632689e+30,54.0113178216312,1.0205069674888354,0.4,0.4,Convective
1.4417725267011958e+29,725154786.5921035,88.10748916428791,17092179.61300332,2.0368533228259386e+17,7.822159843197828e+30,54.00128017949875,1.0205270475513903,0.4,0.4,Convective
1.4747873371009803e+29,730777518.2267058,88.10513480257993,17091874.80206898,2.0367625145220058e+17,8.000426117725982e+30,53.99063020704648,1.020548357802835,0.4,0.4,Convective
1.5085581458885463e+29,736448176.8196785,88.10273956446356,17091564.698564004,2.036670131550203e+17,8.18273875689875e+30,53.9797981775189,1.0205700391247594,0.4,0.4,Convective
1.54310226449337e+29,742161632.5796195,88.100308987577,17091250.017369036,2.0365763873441005e+17,8.369188595819595e+30,53.96880920848248,1.0205920416427376,0.4,0.4,Convective
1.5784374007553229e+29,747917585.4039638,88.09784270798762,17090930.711157028,2.0364812679332698e+17,8.559868920090148e+30,53.95766177760895,1.0206143687191267,0.4,0.4,Convective
1.6145816680018904e+29,753715790.0424824,88.09534034904954,17090606.730948906,2.0363847588588464e+17,8.754875100154918e+30,53.9463543085898,1.0206370238333355,0.4,0.4,Convective
1.651553594333441e+29,759556061.8533235,88.09280151983862,17090278.02591158,2.03628684511336e+17,8.954304637382357e+30,53.934885164231105,1.020660010595989,0.4,0.4,Convective
1.689372132120908e+29,765438282.3638854,88.09022581348334,17089944.54314255,2.0361875110765542e+17,9.158257211135079e+30,53.92325263909309,1.0206833327640317,0.4,0.4,Convective
1.7280566677211696e+29,771362404.5176653,88.08761280539052,17089606.227441,2.0360867404471904e+17,9.366834726848323e+30,53.91145495167838,1.0207069942567824,0.4,0.4,Convective
1.767627031414694e+29,777328457.4672483,88.08496205136738,17089263.02106568,2.0359845161708803e+17,9.580141365130929e+30,53.899490236176305,1.0207309991729085,0.4,0.4,Convective
1.8081035075708827e+29,783336550.7500932,88.08227308564246,17088914.863479666,2.03588082036404e+17,9.798283631906499e+30,53.88735653377262,1.0207553518083274,0.4,0.4,Convective
1.8495068450461914e+29,789386877.6569785,88.07954541878848,17088561.691082742,2.03577563423411e+17,1.0021370409609327e+31,53.87505178354628,1.0207800566749816,0.4,0.4,Convective
1.891858267820221e+29,795479717.5727912,88.07677853555377,17088203.436931938,2.0356689379962678e+17,1.0249513009448726e+31,53.86257381298,1.020805118520442,0.4,0.4,Convective
1.935179485875496e+29,801615437.0353702,88.0739718926091,17087840.030451324,2.035560710786923e+17,1.0482825224756597e+31,53.84992032812239,1.020830542348271,0.4,0.4,Convective
1.9794927063263756e+29,807794489.2197154,88.07112491622023,17087471.397132352,2.0354509305743875e+17,1.072142338542977e+31,53.83708890344557,1.0208563334390486,0.4,0.4,Convective
2.024820644802652e+29,814017411.5117569,88.06823699985925,17087097.458226398,2.0353395740672218e+17,1.0965426413477101e+31,53.82407697146199,1.0208824973719604,0.4,0.4,Convective
2.071186537094053e+29,820284820.7874937,88.06530750177048,17086718.130431563,2.035226616620866e+17,1.121495587968253e+31,53.81088181217292,1.0209090400467855,0.4,0.4,Convective
2.1186141510611304e+29,826597405.9588051,88.06233574251041,17086333.325576335,2.0351120321433238e+17,1.147013606138876e+31,53.79750054243846,1.0209359677061152,0.4,0.4,Convective
2.1671277988191583e+29,832955917.2863953,88.05932100248596,17085942.950303096,2.034995793000814e+17,1.1731094001409297e+31,53.78393010537684,1.0209632869575895,0.4,0.4,Convective
2.2167523492007766e+29,839361151.891877,88.05626251951924,17085546.90575529,2.0348778699244925e+17,1.1997959568068564e+31,53.77016725992641,1.0209910047958952,0.4,0.4,Convective
2.267513240504181e+29,845813934.8246666,88.05315948647305,17085145.087272506,2.0347582319195542e+17,1.2270865516371754e+31,53.75620857071924,1.0210191286242072,0.4,0.4,Convective
2.319436493533236e+29,852315094.9537866,88.05001104897721,17084737.38409881,2.0346368461782685e+17,1.2549947550299653e+31,53.74205039845304,1.0210476662747225,0.4,0.4,Convective
2.3725487249360273e+29,858865434.8591377,88.04681630330276,17084323.679110277,2.0345136779987555e+17,1.2835344386219658e+31,53.727688890967016,1.0210766260278603,0.4,0.4,Convective
2.42687716084901e+29,865465693.7901933,88.04357429443935,17083903.84856893,2.034388690711629e+17,1.3127197817402566e+31,53.71311997527515,1.021106016629623,0.4,0.4,Convective
2.4824496508536018e+29,872116502.6410024,88.04028401443983,17083477.76191126,2.034261845616971e+17,1.3425652779626966e+31,53.698339350834736,1.0211358473065584,0.4,0.4,Convective
